"id","title","type","publication_date","publication_year","is_oa","oa_status","doi","issn","issn_l","publisher","author_institution_id","author_institution_ror","author_institution_raw"
"https://openalex.org/W3161242699","Does America Need More Innovators?","book","2019-01-01",2019,TRUE,"green","https://doi.org/10.7551/mitpress/11344.001.0001","","","MIT Press","https://openalex.org/I859038795|https://openalex.org/I1292692585|https://openalex.org/I859038795|https://openalex.org/I97018004|||https://openalex.org/I69722833|||https://openalex.org/I4210124779|https://openalex.org/I39481719|https://openalex.org/I62916508|https://openalex.org/I87216513|https://openalex.org/I90965887|https://openalex.org/I859038795||https://openalex.org/I51556381|||https://openalex.org/I55732556|https://openalex.org/I55732556|https://openalex.org/I55732556","https://ror.org/02smfhw86|https://ror.org/01kxhfp75|https://ror.org/02smfhw86|https://ror.org/00f54p054|||https://ror.org/0546qf840|||https://ror.org/027ka1x80|https://ror.org/04td37d32|https://ror.org/02kkvpp62|https://ror.org/05hs6h993|https://ror.org/000fxgx19|https://ror.org/02smfhw86||https://ror.org/0153tk833|||https://ror.org/03efmqc40|https://ror.org/03efmqc40|https://ror.org/03efmqc40","Virginia Tech|National Museum of American History, Smithsonian Institution|Virginia Tech|Stanford University ()||[BCG]|MAYA Design Inc.,||University of North Carolina|[National Aeronautics and Space Administration]|[INRS (Montréal)]|[Technische Universitaet Munchen]| Michigan State University|SUNY Polytechnic Institute|Virginia Tech|MIT Media Lab#TAB#|UNIVERSITY OF VIRGINIA;|[National Center for Women & Information Technology]||Arizona State University**|Arizona State University**|Arizona State University**"
"https://openalex.org/W3197900553","Description Logic, Theory Combination, and All That: Essays Dedicated to Franz Baader on the Occasion of His 60th Birthday","book","2019-01-01",2019,TRUE,"green","","1611-3349|0302-9743","0302-9743","Springer Nature","https://openalex.org/I180437899|https://openalex.org/I4210123366|https://openalex.org/I126307644|https://openalex.org/I78650965|https://openalex.org/I146655781","https://ror.org/04ers2y35|https://ror.org/02zmq8s40|https://ror.org/036jqmy94|https://ror.org/042aqky30|https://ror.org/04xs57h96","University of Bremen > >|Information Management|the University of Iowa|[Technische Universitat Dresden]|university of liverpool"
"https://openalex.org/W4206847416","Proceedings of the 23rd International Systems and Software Product Line Conference volume B - SPLC '19","proceedings","2019-01-01",2019,FALSE,"closed","https://doi.org/10.1145/3307630","","","","https://openalex.org/I4210121238||https://openalex.org/I7171862||https://openalex.org/I121883995|https://openalex.org/I4210115519|https://openalex.org/I94509681||https://openalex.org/I25112270|https://openalex.org/I94509681|","https://ror.org/01wbg2c90||||https://ror.org/052r2xn60|https://ror.org/020cdve92|https://ror.org/010nsgg66||https://ror.org/047908t24|https://ror.org/010nsgg66|","Universidad San Jorge|Onekin [Donostia]|Self-adaptation for distributed services and large software systems|Models And Reuse Engineering, Languages|Johannes Kepler University Linz [Linz]|Centre de Recherche en Informatique de Paris 1|Technische Universität Braunschweig = Technical University of Braunschweig [Braunschweig]|Modélisation et Vérification|Universidade Federal de Pernambuco [Recife]|Technische Universität Braunschweig = Technical University of Braunschweig [Braunschweig]|Modélisation et Vérification"
"https://openalex.org/W4212985936","Human-Computer Interaction – INTERACT 2019","book","2019-01-01",2019,TRUE,"green","https://doi.org/10.1007/978-3-030-29390-1","1611-3349|0302-9743","0302-9743","","https://openalex.org/I100066346|https://openalex.org/I100066346~https://openalex.org/I4210089144~https://openalex.org/I899635006|https://openalex.org/I100066346|https://openalex.org/I8204097~https://openalex.org/I100066346|https://openalex.org/I100066346~https://openalex.org/I4210089144~https://openalex.org/I899635006","https://ror.org/04vnq7t77|https://ror.org/04vnq7t77~https://ror.org/00675rp98~https://ror.org/02rx3b187|https://ror.org/04vnq7t77|https://ror.org/05591te55~https://ror.org/04vnq7t77|https://ror.org/04vnq7t77~https://ror.org/00675rp98~https://ror.org/02rx3b187","University of Stuttgart|University of Stuttgart|University of Stuttgart|Ludwig Maximilian University [Munich]|Ingénierie de l’Interaction Homme-Machine"
"https://openalex.org/W4231864347","Programming and Performance Visualization Tools","book","2019-01-01",2019,TRUE,"green","https://doi.org/10.1007/978-3-030-17872-7","1611-3349|0302-9743","0302-9743","","https://openalex.org/I1282311441|https://openalex.org/I1282311441|https://openalex.org/I138006243|https://openalex.org/I181233156|https://openalex.org/I62916508","https://ror.org/041nk4h53|https://ror.org/041nk4h53|https://ror.org/03m2x1q45|https://ror.org/0293rh119|https://ror.org/02kkvpp62","Lawrence Livermore National Laboratory|Lawrence Livermore National Laboratory|The University of Arizona|University of Oregon|Technical University of Munich"
"https://openalex.org/W4234452962","Entertainment Computing and Serious Games","book","2019-01-01",2019,TRUE,"green","https://doi.org/10.1007/978-3-030-34644-7","1611-3349|0302-9743","0302-9743","","https://openalex.org/I83019370|https://openalex.org/I31512782|https://openalex.org/I188538660|https://openalex.org/I161127581|https://openalex.org/I86987016","https://ror.org/02c2kyt77|https://ror.org/05n911h24|https://ror.org/02ttsq026|https://ror.org/02rjhbb08|https://ror.org/026vcq606","Eindhoven University of Technology [Eindhoven]|Technische Universität Darmstadt|University of Colorado [Boulder]|Fluminense Federal University [Niterói]|Royal Institute of Technology [Stockholm]"
"https://openalex.org/W4235288510","Proceedings of the 6th International Workshop on Middleware and Applications for the Internet of Things - M4IoT '19","proceedings","2019-01-01",2019,FALSE,"closed","https://doi.org/10.1145/3366610","","","","https://openalex.org/I4577782|https://openalex.org/I35046152|https://openalex.org/I99464096|https://openalex.org/I80281795|https://openalex.org/I99464096|https://openalex.org/I4210145102~https://openalex.org/I4210161954~https://openalex.org/I4210089144|https://openalex.org/I4210114115","https://ror.org/03v4gjf40|https://ror.org/04wn09761|https://ror.org/05f950310|https://ror.org/01jmxt844|https://ror.org/05f950310|https://ror.org/042tfbd02~https://ror.org/05y6rqs46~https://ror.org/00675rp98|https://ror.org/0265w5591","Technische Universität Berlin|Universidade Federal do Rio Grande do Norte [Natal]|Catholic University of Leuven - Katholieke Universiteit Leuven|University of Otago [Dunedin, Nouvelle-Zélande]|Catholic University of Leuven - Katholieke Universiteit Leuven|Institut Polytechnique de Paris|IBM Thomas J. Watson Research Center"
"https://openalex.org/W2795663299","Robust Statistics for Signal Processing","book","2018-12-20",2018,FALSE,"","","","","","https://openalex.org/I31512782|||https://openalex.org/I31512782","https://ror.org/05n911h24|||https://ror.org/05n911h24",", Technische Universität Darmstadt, Germany|Department of Signal Processing and Acoustics|Department of Signal Processing and Acoustics|, Technische Universität Darmstadt, Germany"
"https://openalex.org/W2884643176","Optical Spectroscopy: Fundamentals And Advanced Applications","book","2018-12-13",2018,FALSE,"","","","","","https://openalex.org/I100066346|||https://openalex.org/I100066346","https://ror.org/04vnq7t77|||https://ror.org/04vnq7t77","University of StuttgartGermany|University of PretoriaSouth Africa|University of PretoriaSouth Africa|University of StuttgartGermany"
"https://openalex.org/W2900146910","Architectural Acoustics and the Trained Ear in the Arts","book","2018-11-07",2018,FALSE,"closed","https://doi.org/10.1093/oxfordhb/9780190466961.013.14","","","Oxford University Press","https://openalex.org/I4210142348|https://openalex.org/I4577782","https://ror.org/0492sjc74|https://ror.org/03v4gjf40","Max Planck Research Group Epistemes of Modern Acoustics, Max Planck Institute for the History of Science, Max Planck Society|Music, Technische Universität Berlin"
"https://openalex.org/W4206104451","Minor actinide balance reduction in ESFR-SMART","proceedings","2018-11-07",2018,TRUE,"green","https://doi.org/10.5281/zenodo.1479056","","","","https://openalex.org/I102335020|https://openalex.org/I102335020","https://ror.org/04t3en479|https://ror.org/04t3en479","Karlsruhe Institute of Technology, Germany|Karlsruhe Institute of Technology, Germany"
"https://openalex.org/W3203448837","State-of-the-Art Report on Light Water Reactor Accident-Tolerant Fuels","book","2018-10-31",2018,FALSE,"closed","https://doi.org/10.1787/9789264308343-en","1990-0651|1990-0643","1990-0643","","||https://openalex.org/I2800147912|https://openalex.org/I2800147912|https://openalex.org/I2800147912|https://openalex.org/I2800147912|https://openalex.org/I2800147912|https://openalex.org/I2800147912||https://openalex.org/I53560885||||||https://openalex.org/I2738703131|https://openalex.org/I2800102766|||||https://openalex.org/I1335486098||https://openalex.org/I2802229908||https://openalex.org/I1332737386||https://openalex.org/I58176456|https://openalex.org/I157725225|https://openalex.org/I1292669757||https://openalex.org/I1289243028||||https://openalex.org/I155671955|https://openalex.org/I41725924|https://openalex.org/I117197279||https://openalex.org/I9217761||||||||https://openalex.org/I110534114|https://openalex.org/I130416959|https://openalex.org/I2800102766|https://openalex.org/I1293448361||https://openalex.org/I9217761|||https://openalex.org/I44504214||https://openalex.org/I102335020|https://openalex.org/I33213144||https://openalex.org/I193541982||https://openalex.org/I2800235667","||https://ror.org/01xy6f245|https://ror.org/01xy6f245|https://ror.org/01xy6f245|https://ror.org/01xy6f245|https://ror.org/01xy6f245|https://ror.org/01xy6f245||https://ror.org/04eb8df09||||||https://ror.org/00jjx8s55|https://ror.org/00ty2a548|||||https://ror.org/02dqztz06||https://ror.org/03eh3y714||https://ror.org/013msgt25||https://ror.org/034b4g685|https://ror.org/047426m28|https://ror.org/0326v3z14||https://ror.org/01qz5mb56||||https://ror.org/01xb4fs50|https://ror.org/04rymkk69|https://ror.org/05nf86y53||https://ror.org/04p8w0f39|||||||||https://ror.org/041jswc25|https://ror.org/00ty2a548|https://ror.org/01ha22c77||https://ror.org/04p8w0f39|||https://ror.org/03kqpb082||https://ror.org/04t3en479|https://ror.org/02y3ad647||https://ror.org/051n2dc24||https://ror.org/00n1nz186","||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"
"https://openalex.org/W3042911882","Études diachroniques du français et perspectives sociétales","book","2018-10-26",2018,TRUE,"green","https://doi.org/10.3726/b11459","","","Peter Lang","https://openalex.org/I94509681|https://openalex.org/I4210137435","https://ror.org/010nsgg66|https://ror.org/04mn0nr69","Technische Universität Braunschweig, Braunschweig,|Interactions, Corpus, Apprentissages, Représentations"
"https://openalex.org/W3151604130","Proceedings of the Seventh Workshop on ""Evaluation and Beyond---Methodological Approaches for Visualization"" (BELIV 2018, October 21, Berlin, Germany)","book","2018-10-21",2018,TRUE,"","","","","IEEE","https://openalex.org/I100066346||https://openalex.org/I223532165|","https://ror.org/04vnq7t77||https://ror.org/03r0ha626|","Univ. of Stuttgart#TAB#|Analysis and Visualization|University of Utah|Analysis and Visualization"
"https://openalex.org/W2913060245","Proceedings of the 8th International Conference on the Internet of Things","proceedings","2018-10-15",2018,FALSE,"closed","https://doi.org/10.1145/3277593","","","","https://openalex.org/I100066346|https://openalex.org/I100066346|https://openalex.org/I1325886976|https://openalex.org/I1325886976|https://openalex.org/I202963720|","https://ror.org/04vnq7t77|https://ror.org/04vnq7t77|https://ror.org/059mq0909|https://ror.org/059mq0909|https://ror.org/0561a3s31|","Univ. of Stuttgart (Germany)|Univ. of Stuttgart (Germany)|Siemens, Corporate Technology, USA|Siemens, Corporate Technology, USA|University of St. Gallen/ ETH Zurich, CH#TAB#|Keio Media Design, JP#TAB#"
"https://openalex.org/W1583263368","Geometric Concepts for Geometric Design","book","2018-10-08",2018,FALSE,"closed","https://doi.org/10.1201/9781315275475","","","","https://openalex.org/I94509681|","https://ror.org/010nsgg66|","Technische Univ. Braunschweig, Brunswick, Germany#TAB#|Univ. Karlsruhe, Karlsruhe, Germany#TAB#"
"https://openalex.org/W2884774993","Annotation Guidelines for Questions under Discussion and Information Structure","book","2018-10-01",2018,TRUE,"","","","","Hyper Article en Ligne - Sciences de l'Homme et de la Société","https://openalex.org/I100066346|https://openalex.org/I169173203|https://openalex.org/I8087733","https://ror.org/04vnq7t77|https://ror.org/00bw5n526|https://ror.org/03a1kwz48","Universitat Stuttgart, Stuttgart#TAB#| Universite Paris Diderot, Paris 7|Eberhard Karls Universität Tübingen"
"https://openalex.org/W2913529841","Proceedings of the 13th Workshop on Challenged Networks","proceedings","2018-10-01",2018,FALSE,"closed","https://doi.org/10.1145/3264844","","","","https://openalex.org/I133731052|https://openalex.org/I94509681","https://ror.org/040af2s02|https://ror.org/010nsgg66","University of Helsinki  Finland|TU Braunschweig,,Germany"
"https://openalex.org/W2899154123","Sprachbildung und Sprachkontakt im deutsch-polnischen Kontext","book","2018-08-31",2018,FALSE,"closed","https://doi.org/10.3726/b13441","","","Lang Verlag","https://openalex.org/I31512782||https://openalex.org/I254029264|https://openalex.org/I176453806|https://openalex.org/I59411706|https://openalex.org/I59411706","https://ror.org/05n911h24||https://ror.org/02msan859|https://ror.org/03bnmw459|https://ror.org/04g6bbq64|https://ror.org/04g6bbq64","Technische Universität Darmstadt,|Schreibzentrum / Writing Center| Europa-Universität Viadrina|Universitat Potsdam|Adam Mickiewicz University in Poznań|Adam Mickiewicz University in Poznań"
"https://openalex.org/W2884337496","Solarstrahlung und Tageslicht","monograph","2018-08-04",2018,FALSE,"closed","https://doi.org/10.1002/9783433608227","","","Ernst & Sohn","https://openalex.org/I4577782|","https://ror.org/03v4gjf40|","Technische Universitat Berlin|Building Lighting"
